grid,positionOrder,year,round,driverRef,nationalityDriver,constructorRef,nationalityConstructor,circuitRef,location,country,lat,lng,alt,traction,track_evolution,braking,asphalt_grip,lateral,asphalt_abrasion,tyre_stress,downforce,c1_compound,c2_compound,c3_compound,c4_compound,c5_compound,lapsTotal,race_dist,circuit_length,turns,elevation_change,top_speed,tyre_camber_lim_front,tyre_camber_lim_rear,min_starting_press_front,min_starting_press_rear,month,age,firstDriver
8.0,9.0,2023.0,11.0,alonso,1,aston_martin,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,42,0
11.0,5.0,2022.0,13.0,perez,0,red_bull,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,32,0
9.0,3.0,2023.0,11.0,perez,0,red_bull,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,33,0
10.0,1.0,2022.0,13.0,max_verstappen,1,red_bull,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,24,1
2.0,1.0,2023.0,11.0,max_verstappen,1,red_bull,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,25,1
9.0,15.0,2022.0,13.0,ricciardo,0,mclaren,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,33,0
17.0,17.0,2022.0,13.0,albon,0,williams,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,26,1
16.0,11.0,2023.0,11.0,albon,0,williams,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,27,1
19.0,18.0,2022.0,13.0,latifi,0,williams,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,27,0
6.0,8.0,2022.0,13.0,alonso,1,alpine,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,41,0
5.0,9.0,2022.0,13.0,ocon,1,alpine,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,25,1
18.0,10.0,2022.0,13.0,vettel,1,aston_martin,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,35,0
14.0,11.0,2022.0,13.0,stroll,0,aston_martin,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,23,1
14.0,10.0,2023.0,11.0,stroll,0,aston_martin,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,24,1
7.0,12.0,2023.0,11.0,bottas,1,alfa,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,33,1
12.0,13.0,2022.0,13.0,zhou,0,alfa,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,23,0
5.0,16.0,2023.0,11.0,zhou,0,alfa,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,24,0
10.0,14.0,2023.0,11.0,hulkenberg,1,haas,0,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,35,0
13.0,16.0,2022.0,13.0,kevin_magnussen,1,haas,0,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,29,1
19.0,17.0,2023.0,11.0,kevin_magnussen,1,haas,0,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,30,1
15.0,14.0,2022.0,13.0,mick_schumacher,1,haas,0,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,23,0
13.0,13.0,2023.0,11.0,ricciardo,0,alphatauri,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,34,0
0.0,12.0,2022.0,13.0,gasly,1,alphatauri,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,26,0
17.0,15.0,2023.0,11.0,tsunoda,0,alphatauri,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,23,1
20.0,18.0,2023.0,11.0,sargeant,0,williams,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,22,0
16.0,19.0,2022.0,13.0,tsunoda,0,alphatauri,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,22,1
8.0,20.0,2022.0,13.0,bottas,1,alfa,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,32,1
12.0,19.0,2023.0,11.0,ocon,1,alpine,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,26,1
15.0,20.0,2023.0,11.0,gasly,1,alpine,1,hungaroring,Budapest,Hungary,47.5789,19.2486,264.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,70.0,306.63,4.381,14.0,34.62,310.3,-3.5,-2.0,22.0,19.0,7,27,0
7.0,15.0,2022.0,14.0,ricciardo,0,mclaren,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,8,33,0
17.0,12.0,2022.0,14.0,norris,1,mclaren,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,8,22,1
7.0,7.0,2023.0,12.0,norris,1,mclaren,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,7,23,1
3.0,4.0,2023.0,12.0,hamilton,1,mercedes,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,7,38,1
5.0,4.0,2022.0,14.0,russell,1,mercedes,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,8,24,0
8.0,6.0,2023.0,12.0,russell,1,mercedes,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,7,25,0
6.0,10.0,2022.0,14.0,albon,0,williams,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,8,26,1
15.0,14.0,2023.0,12.0,albon,0,williams,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,7,27,1
18.0,17.0,2023.0,12.0,sargeant,0,williams,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,7,22,0
1.0,3.0,2022.0,14.0,sainz,1,ferrari,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,8,28,0
15.0,6.0,2022.0,14.0,leclerc,1,ferrari,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,8,24,1
1.0,3.0,2023.0,12.0,leclerc,1,ferrari,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,7,25,1
3.0,5.0,2022.0,14.0,alonso,1,alpine,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,8,41,0
16.0,7.0,2022.0,14.0,ocon,1,alpine,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,8,25,1
14.0,8.0,2023.0,12.0,ocon,1,alpine,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,7,26,1
12.0,11.0,2023.0,12.0,gasly,1,alpine,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,7,27,0
9.0,5.0,2023.0,12.0,alonso,1,aston_martin,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,7,42,0
10.0,8.0,2022.0,14.0,vettel,1,aston_martin,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,8,35,0
9.0,11.0,2022.0,14.0,stroll,0,aston_martin,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,8,23,1
10.0,9.0,2023.0,12.0,stroll,0,aston_martin,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,7,24,1
13.0,12.0,2023.0,12.0,bottas,1,alfa,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,7,33,1
18.0,14.0,2022.0,14.0,zhou,0,alfa,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,8,23,0
17.0,13.0,2023.0,12.0,zhou,0,alfa,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,7,24,0
2.0,2.0,2022.0,14.0,perez,0,red_bull,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,8,32,0
2.0,2.0,2023.0,12.0,perez,0,red_bull,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,7,33,0
14.0,1.0,2022.0,14.0,max_verstappen,1,red_bull,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,8,24,1
6.0,1.0,2023.0,12.0,max_verstappen,1,red_bull,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,7,25,1
0.0,18.0,2023.0,12.0,hulkenberg,1,haas,0,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,7,35,0
16.0,15.0,2023.0,12.0,kevin_magnussen,1,haas,0,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,7,30,1
19.0,16.0,2023.0,12.0,ricciardo,0,alphatauri,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,7,34,0
0.0,9.0,2022.0,14.0,gasly,1,alphatauri,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,8,26,0
0.0,13.0,2022.0,14.0,tsunoda,0,alphatauri,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,8,22,1
11.0,10.0,2023.0,12.0,tsunoda,0,alphatauri,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,7,23,1
11.0,18.0,2022.0,14.0,latifi,0,williams,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,8,27,0
12.0,16.0,2022.0,14.0,kevin_magnussen,1,haas,0,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,8,29,1
19.0,17.0,2022.0,14.0,mick_schumacher,1,haas,0,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,8,23,0
13.0,19.0,2022.0,14.0,bottas,1,alfa,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,8,33,1
5.0,20.0,2023.0,12.0,piastri,0,mclaren,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,7,22,0
4.0,20.0,2022.0,14.0,hamilton,1,mercedes,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,8,37,1
4.0,19.0,2023.0,12.0,sainz,1,ferrari,1,spa,Spa,Belgium,50.4372,5.97139,401.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,44.0,308.052,7.004,19.0,1012.1,350.8,-2.75,-1.5,25.0,23.0,7,28,0
3.0,7.0,2022.0,16.0,norris,1,mclaren,1,monza,Monza,Italy,45.6156,9.28111,162.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,53.0,306.72,5.793,11.0,12.48,356.4,-3.0,-2.0,24.5,22.5,9,22,1
19.0,5.0,2022.0,16.0,hamilton,1,mercedes,1,monza,Monza,Italy,45.6156,9.28111,162.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,53.0,306.72,5.793,11.0,12.48,356.4,-3.0,-2.0,24.5,22.5,9,37,1
2.0,3.0,2022.0,16.0,russell,1,mercedes,1,monza,Monza,Italy,45.6156,9.28111,162.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,53.0,306.72,5.793,11.0,12.48,356.4,-3.0,-2.0,24.5,22.5,9,24,0
8.0,9.0,2022.0,16.0,de_vries,1,williams,1,monza,Monza,Italy,45.6156,9.28111,162.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,53.0,306.72,5.793,11.0,12.48,356.4,-3.0,-2.0,24.5,22.5,9,27,0
18.0,4.0,2022.0,16.0,sainz,1,ferrari,1,monza,Monza,Italy,45.6156,9.28111,162.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,53.0,306.72,5.793,11.0,12.48,356.4,-3.0,-2.0,24.5,22.5,9,28,0
1.0,2.0,2022.0,16.0,leclerc,1,ferrari,1,monza,Monza,Italy,45.6156,9.28111,162.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,53.0,306.72,5.793,11.0,12.48,356.4,-3.0,-2.0,24.5,22.5,9,24,1
14.0,11.0,2022.0,16.0,ocon,1,alpine,1,monza,Monza,Italy,45.6156,9.28111,162.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,53.0,306.72,5.793,11.0,12.48,356.4,-3.0,-2.0,24.5,22.5,9,26,1
9.0,10.0,2022.0,16.0,zhou,0,alfa,1,monza,Monza,Italy,45.6156,9.28111,162.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,53.0,306.72,5.793,11.0,12.48,356.4,-3.0,-2.0,24.5,22.5,9,23,0
13.0,6.0,2022.0,16.0,perez,0,red_bull,1,monza,Monza,Italy,45.6156,9.28111,162.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,53.0,306.72,5.793,11.0,12.48,356.4,-3.0,-2.0,24.5,22.5,9,32,0
7.0,1.0,2022.0,16.0,max_verstappen,1,red_bull,1,monza,Monza,Italy,45.6156,9.28111,162.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,53.0,306.72,5.793,11.0,12.48,356.4,-3.0,-2.0,24.5,22.5,9,24,1
17.0,12.0,2022.0,16.0,mick_schumacher,1,haas,0,monza,Monza,Italy,45.6156,9.28111,162.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,53.0,306.72,5.793,11.0,12.48,356.4,-3.0,-2.0,24.5,22.5,9,23,0
5.0,8.0,2022.0,16.0,gasly,1,alphatauri,1,monza,Monza,Italy,45.6156,9.28111,162.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,53.0,306.72,5.793,11.0,12.48,356.4,-3.0,-2.0,24.5,22.5,9,26,0
10.0,15.0,2022.0,16.0,latifi,0,williams,1,monza,Monza,Italy,45.6156,9.28111,162.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,53.0,306.72,5.793,11.0,12.48,356.4,-3.0,-2.0,24.5,22.5,9,27,0
15.0,13.0,2022.0,16.0,bottas,1,alfa,1,monza,Monza,Italy,45.6156,9.28111,162.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,53.0,306.72,5.793,11.0,12.48,356.4,-3.0,-2.0,24.5,22.5,9,33,1
16.0,16.0,2022.0,16.0,kevin_magnussen,1,haas,0,monza,Monza,Italy,45.6156,9.28111,162.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,53.0,306.72,5.793,11.0,12.48,356.4,-3.0,-2.0,24.5,22.5,9,29,1
20.0,14.0,2022.0,16.0,tsunoda,0,alphatauri,1,monza,Monza,Italy,45.6156,9.28111,162.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,53.0,306.72,5.793,11.0,12.48,356.4,-3.0,-2.0,24.5,22.5,9,22,1
11.0,20.0,2022.0,16.0,vettel,1,aston_martin,1,monza,Monza,Italy,45.6156,9.28111,162.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,53.0,306.72,5.793,11.0,12.48,356.4,-3.0,-2.0,24.5,22.5,9,35,0
12.0,18.0,2022.0,16.0,stroll,0,aston_martin,1,monza,Monza,Italy,45.6156,9.28111,162.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,53.0,306.72,5.793,11.0,12.48,356.4,-3.0,-2.0,24.5,22.5,9,23,1
